Date,Country,Latitude,Longitude,Temperature,Humidity
2011-08-01,Russia,61.524,105.3188,16.36,76.47
2011-08-01,Japan,36.2048,138.2529,25.94,58.93
2011-08-01,Argentina,-38.4161,-63.6167,5.15,79.65
2011-08-01,France,46.2276,2.2137,19.58,75.45
2011-08-01,Italy,41.8719,12.5674,25.19,55.29
2011-08-01,Spain,40.4637,-3.7492,24.90,64.85
2011-08-01,Mexico,23.6345,-102.5528,28.64,59.46
2011-08-01,Indonesia,-0.7893,113.9213,24.21,65.41
2011-08-01,Nigeria,9.082,8.6753,31.61,59.32
2011-08-01,Egypt,26.8206,30.8025,30.91,56.14
2011-08-01,Saudi Arabia,23.8859,45.0792,38.67,39.21
2011-08-01,Sweden,60.1282,18.6435,18.95,75.07
2011-08-01,Norway,60.472,8.4689,16.06,77.14
2011-08-01,Chile,-35.6751,-71.543,5.02,90.22
2011-08-01,New Zealand,-40.9006,174.886,3.28,89.25
2011-09-01,United States,37.0902,-95.7129,20.29,70.46
2011-09-01,Canada,56.1304,-106.3468,4.61,84.85
2011-09-01,Brazil,-14.235,-51.9253,22.00,64.38
2011-09-01,United Kingdom,55.3781,-3.436,13.94,81.06
2011-09-01,Germany,51.1657,10.4515,15.68,80.64
2011-09-01,India,20.5937,78.9629,29.56,51.92
2011-09-01,China,35.8617,104.1954,23.43,70.06
2011-09-01,Australia,-25.2744,133.7751,16.74,74.78
2011-09-01,South Africa,-30.5595,22.9375,15.23,78.88
2011-09-01,Russia,61.524,105.3188,6.56,78.06
2011-09-01,Japan,36.2048,138.2529,20.59,68.44
2011-09-01,Argentina,-38.4161,-63.6167,9.03,77.36
2011-09-01,France,46.2276,2.2137,17.22,65.93
2011-09-01,Italy,41.8719,12.5674,20.68,67.70
2011-09-01,Spain,40.4637,-3.7492,20.38,65.56
2011-09-01,Mexico,23.6345,-102.5528,25.66,56.69
2011-09-01,Indonesia,-0.7893,113.9213,26.49,58.56
2011-09-01,Nigeria,9.082,8.6753,28.65,56.97
2011-09-01,Egypt,26.8206,30.8025,28.02,58.32
2011-09-01,Saudi Arabia,23.8859,45.0792,32.98,57.34
2011-09-01,Sweden,60.1282,18.6435,11.56,79.48
2011-09-01,Norway,60.472,8.4689,10.69,73.60
2011-09-01,Chile,-35.6751,-71.543,7.36,88.76
2011-09-01,New Zealand,-40.9006,174.886,7.60,83.56
2011-10-01,United States,37.0902,-95.7129,11.86,81.56
2011-10-01,Canada,56.1304,-106.3468,-5.17,92.32
2011-10-01,Brazil,-14.235,-51.9253,25.98,68.94
2011-10-01,United Kingdom,55.3781,-3.436,10.41,87.08
2011-10-01,Germany,51.1657,10.4515,8.18,90.20
2011-10-01,India,20.5937,78.9629,25.08,65.51
2011-10-01,China,35.8617,104.1954,14.18,71.07
2011-10-01,Australia,-25.2744,133.7751,22.41,68.97
2011-10-01,South Africa,-30.5595,22.9375,17.13,73.88
2011-10-01,Russia,61.524,105.3188,-6.08,95.99
2011-10-01,Japan,36.2048,138.2529,15.04,68.70
2011-10-01,Argentina,-38.4161,-63.6167,15.02,76.53
2011-10-01,France,46.2276,2.2137,10.00,77.24
2011-10-01,Italy,41.8719,12.5674,13.64,82.77
2011-10-01,Spain,40.4637,-3.7492,14.81,72.03
2011-10-01,Mexico,23.6345,-102.5528,21.20,71.62
2011-10-01,Indonesia,-0.7893,113.9213,26.76,59.81
2011-10-01,Nigeria,9.082,8.6753,25.86,65.50
2011-10-01,Egypt,26.8206,30.8025,23.18,60.50
2011-10-01,Saudi Arabia,23.8859,45.0792,24.64,56.95
2011-10-01,Sweden,60.1282,18.6435,2.46,83.50
2011-10-01,Norway,60.472,8.4689,2.66,88.49
2011-10-01,Chile,-35.6751,-71.543,11.89,76.14
2011-10-01,New Zealand,-40.9006,174.886,9.81,87.58
2011-11-01,United States,37.0902,-95.7129,5.33,82.41
2011-11-01,Canada,56.1304,-106.3468,-15.81,100.00
2011-11-01,Brazil,-14.235,-51.9253,27.75,55.21
2011-11-01,United Kingdom,55.3781,-3.436,5.04,81.33
2011-11-01,Germany,51.1657,10.4515,2.88,96.99
2011-11-01,India,20.5937,78.9629,19.47,74.47
2011-11-01,China,35.8617,104.1954,4.54,89.99
2011-11-01,Australia,-25.2744,133.7751,27.94,56.19
2011-11-01,South Africa,-30.5595,22.9375,22.06,63.00
2011-11-01,Russia,61.524,105.3188,-16.24,100.00
2011-11-01,Japan,36.2048,138.2529,9.72,75.45
2011-11-01,Argentina,-38.4161,-63.6167,18.07,66.50
2011-11-01,France,46.2276,2.2137,6.52,85.01
2011-11-01,Italy,41.8719,12.5674,9.13,77.96
2011-11-01,Spain,40.4637,-3.7492,10.05,78.26
2011-11-01,Mexico,23.6345,-102.5528,17.63,77.61
2011-11-01,Indonesia,-0.7893,113.9213,28.97,52.48
2011-11-01,Nigeria,9.082,8.6753,25.41,58.51
2011-11-01,Egypt,26.8206,30.8025,15.81,68.48
2011-11-01,Saudi Arabia,23.8859,45.0792,18.09,71.83
2011-11-01,Sweden,60.1282,18.6435,-6.55,94.27
2011-11-01,Norway,60.472,8.4689,-5.60,100.00
2011-11-01,Chile,-35.6751,-71.543,16.86,73.93
2011-11-01,New Zealand,-40.9006,174.886,14.23,72.44
2011-12-01,United States,37.0902,-95.7129,-0.04,91.85
2011-12-01,Canada,56.1304,-106.3468,-21.49,100.00
2011-12-01,Brazil,-14.235,-51.9253,28.49,65.70
2011-12-01,United Kingdom,55.3781,-3.436,1.18,91.72
2011-12-01,Germany,51.1657,10.4515,-0.29,89.89
2011-12-01,India,20.5937,78.9629,14.49,76.99
2011-12-01,China,35.8617,104.1954,-1.19,91.31
2011-12-01,Australia,-25.2744,133.7751,30.32,62.03
2011-12-01,South Africa,-30.5595,22.9375,23.88,62.51
2011-12-01,Russia,61.524,105.3188,-26.61,100.00
2011-12-01,Japan,36.2048,138.2529,5.01,82.28
2011-12-01,Argentina,-38.4161,-63.6167,23.26,66.99
2011-12-01,France,46.2276,2.2137,2.66,82.66
2011-12-01,Italy,41.8719,12.5674,4.46,83.06
2011-12-01,Spain,40.4637,-3.7492,5.88,84.35
2011-12-01,Mexico,23.6345,-102.5528,13.07,79.85
2011-12-01,Indonesia,-0.7893,113.9213,29.49,63.62
2011-12-01,Nigeria,9.082,8.6753,23.04,70.43
2011-12-01,Egypt,26.8206,30.8025,12.45,79.75
2011-12-01,Saudi Arabia,23.8859,45.0792,12.65,77.44
2011-12-01,Sweden,60.1282,18.6435,-12.28,100.00
2011-12-01,Norway,60.472,8.4689,-10.57,100.00
2011-12-01,Chile,-35.6751,-71.543,19.39,62.33
2011-12-01,New Zealand,-40.9006,174.886,16.89,70.34
2012-01-01,United States,37.0902,-95.7129,-2.46,100.00
2012-01-01,Canada,56.1304,-106.3468,-23.71,100.00
2012-01-01,Brazil,-14.235,-51.9253,31.29,62.72
2012-01-01,United Kingdom,55.3781,-3.436,1.14,93.08
2012-01-01,Germany,51.1657,10.4515,-4.10,93.04
2012-01-01,India,20.5937,78.9629,14.82,72.12
2012-01-01,China,35.8617,104.1954,-3.87,94.86
2012-01-01,Australia,-25.2744,133.7751,32.22,54.54
2012-01-01,South Africa,-30.5595,22.9375,26.59,62.15
2012-01-01,Russia,61.524,105.3188,-30.65,100.00
2012-01-01,Japan,36.2048,138.2529,4.13,89.92
2012-01-01,Argentina,-38.4161,-63.6167,24.00,64.17
2012-01-01,France,46.2276,2.2137,1.72,92.80
2012-01-01,Italy,41.8719,12.5674,3.10,83.06
2012-01-01,Spain,40.4637,-3.7492,4.24,84.04
2012-01-01,Mexico,23.6345,-102.5528,14.28,71.99
2012-01-01,Indonesia,-0.7893,113.9213,29.71,63.68
2012-01-01,Nigeria,9.082,8.6753,22.19,64.40
2012-01-01,Egypt,26.8206,30.8025,10.91,82.52
2012-01-01,Saudi Arabia,23.8859,45.0792,10.39,74.85
2012-01-01,Sweden,60.1282,18.6435,-16.09,100.00
2012-01-01,Norway,60.472,8.4689,-12.53,100.00
2012-01-01,Chile,-35.6751,-71.543,20.78,65.31
2012-01-01,New Zealand,-40.9006,174.886,20.08,61.66
2012-02-01,United States,37.0902,-95.7129,-0.55,99.52
2012-02-01,Canada,56.1304,-106.3468,-22.69,100.00
2012-02-01,Brazil,-14.235,-51.9253,28.52,52.19
2012-02-01,United Kingdom,55.3781,-3.436,1.20,98.15
2012-02-01,Germany,51.1657,10.4515,-1.97,96.63
2012-02-01,India,20.5937,78.9629,15.26,77.83
2012-02-01,China,35.8617,104.1954,-0.82,93.60
2012-02-01,Australia,-25.2744,133.7751,29.73,56.11
2012-02-01,South Africa,-30.5595,22.9375,24.38,67.76
2012-02-01,Russia,61.524,105.3188,-27.00,100.00
2012-02-01,Japan,36.2048,138.2529,5.05,84.26
2012-02-01,Argentina,-38.4161,-63.6167,23.20,65.37
2012-02-01,France,46.2276,2.2137,2.03,87.39
2012-02-01,Italy,41.8719,12.5674,3.37,88.58
2012-02-01,Spain,40.4637,-3.7492,5.24,88.33
2012-02-01,Mexico,23.6345,-102.5528,13.90,78.94
2012-02-01,Indonesia,-0.7893,113.9213,28.10,58.54
2012-02-01,Nigeria,9.082,8.6753,23.71,69.99
2012-02-01,Egypt,26.8206,30.8025,14.22,70.75
2012-02-01,Saudi Arabia,23.8859,45.0792,12.85,79.75
2012-02-01,Sweden,60.1282,18.6435,-13.28,100.00
2012-02-01,Norway,60.472,8.4689,-11.34,100.00
2012-02-01,Chile,-35.6751,-71.543,19.94,70.08
2012-02-01,New Zealand,-40.9006,174.886,19.05,76.08
2012-03-01,United States,37.0902,-95.7129,5.16,84.09
2012-03-01,Canada,56.1304,-106.3468,-14.80,100.00
2012-03-01,Brazil,-14.235,-51.9253,28.15,59.37
2012-03-01,United Kingdom,55.3781,-3.436,4.84,92.81
2012-03-01,Germany,51.1657,10.4515,3.13,96.73
2012-03-01,India,20.5937,78.9629,18.49,66.37
2012-03-01,China,35.8617,104.1954,4.69,86.91
2012-03-01,Australia,-25.2744,133.7751,26.11,57.70
2012-03-01,South Africa,-30.5595,22.9375,21.17,69.61
2012-03-01,Russia,61.524,105.3188,-17.19,100.00
2012-03-01,Japan,36.2048,138.2529,9.75,78.85
2012-03-01,Argentina,-38.4161,-63.6167,19.13,67.56
2012-03-01,France,46.2276,2.2137,5.35,86.72
2012-03-01,Italy,41.8719,12.5674,8.65,76.44
2012-03-01,Spain,40.4637,-3.7492,9.04,85.82
2012-03-01,Mexico,23.6345,-102.5528,17.21,66.21
2012-03-01,Indonesia,-0.7893,113.9213,28.11,59.47
2012-03-01,Nigeria,9.082,8.6753,24.78,60.07
2012-03-01,Egypt,26.8206,30.8025,17.05,78.80
2012-03-01,Saudi Arabia,23.8859,45.0792,17.82,66.51
2012-03-01,Sweden,60.1282,18.6435,-5.69,100.00
2012-03-01,Norway,60.472,8.4689,-6.29,100.00
2012-03-01,Chile,-35.6751,-71.543,17.15,68.47
2012-03-01,New Zealand,-40.9006,174.886,15.55,69.94
2012-04-01,United States,37.0902,-95.7129,12.44,81.67
2012-04-01,Canada,56.1304,-106.3468,-4.15,100.00
2012-04-01,Brazil,-14.235,-51.9253,24.32,63.15
2012-04-01,United Kingdom,55.3781,-3.436,10.97,86.72
2012-04-01,Germany,51.1657,10.4515,9.92,85.05
2012-04-01,India,20.5937,78.9629,23.41,71.50
2012-04-01,China,35.8617,104.1954,14.47,80.30
2012-04-01,Australia,-25.2744,133.7751,20.99,69.78
2012-04-01,South Africa,-30.5595,22.9375,17.51,74.87
2012-04-01,Russia,61.524,105.3188,-5.30,100.00
2012-04-01,Japan,36.2048,138.2529,15.17,81.68
2012-04-01,Argentina,-38.4161,-63.6167,14.67,71.83
2012-04-01,France,46.2276,2.2137,10.86,87.45
2012-04-01,Italy,41.8719,12.5674,13.42,72.77
2012-04-01,Spain,40.4637,-3.7492,15.42,78.88
2012-04-01,Mexico,23.6345,-102.5528,22.10,68.43
2012-04-01,Indonesia,-0.7893,113.9213,26.10,57.49
2012-04-01,Nigeria,9.082,8.6753,26.98,60.00
2012-04-01,Egypt,26.8206,30.8025,23.02,66.66
2012-04-01,Saudi Arabia,23.8859,45.0792,24.95,62.82
2012-04-01,Sweden,60.1282,18.6435,3.16,89.17
2012-04-01,Norway,60.472,8.4689,1.54,96.79
2012-04-01,Chile,-35.6751,-71.543,12.55,79.68
2012-04-01,New Zealand,-40.9006,174.886,10.25,80.86
2012-05-01,United States,37.0902,-95.7129,19.80,65.46
2012-05-01,Canada,56.1304,-106.3468,5.35,82.98
2012-05-01,Brazil,-14.235,-51.9253,23.59,58.62
2012-05-01,United Kingdom,55.3781,-3.436,16.11,79.46
2012-05-01,Germany,51.1657,10.4515,14.71,82.23
2012-05-01,India,20.5937,78.9629,30.21,59.58
2012-05-01,China,35.8617,104.1954,22.85,64.16
2012-05-01,Australia,-25.2744,133.7751,18.15,69.15
2012-05-01,South Africa,-30.5595,22.9375,13.07,82.25
2012-05-01,Russia,61.524,105.3188,6.49,78.81
2012-05-01,Japan,36.2048,138.2529,21.75,62.90
2012-05-01,Argentina,-38.4161,-63.6167,9.69,87.88
2012-05-01,France,46.2276,2.2137,16.66,79.31
2012-05-01,Italy,41.8719,12.5674,21.22,69.94
2012-05-01,Spain,40.4637,-3.7492,21.43,74.54
2012-05-01,Mexico,23.6345,-102.5528,24.88,65.88
2012-05-01,Indonesia,-0.7893,113.9213,25.15,56.56
2012-05-01,Nigeria,9.082,8.6753,29.40,52.73
2012-05-01,Egypt,26.8206,30.8025,27.07,65.88
2012-05-01,Saudi Arabia,23.8859,45.0792,31.91,54.24
2012-05-01,Sweden,60.1282,18.6435,11.83,82.88
2012-05-01,Norway,60.472,8.4689,9.69,75.80
2012-05-01,Chile,-35.6751,-71.543,7.16,90.54
2012-05-01,New Zealand,-40.9006,174.886,8.25,78.92
2012-06-01,United States,37.0902,-95.7129,25.72,57.16
2012-06-01,Canada,56.1304,-106.3468,11.24,73.41
2012-06-01,Brazil,-14.235,-51.9253,20.27,68.57
2012-06-01,United Kingdom,55.3781,-3.436,19.09,66.99
2012-06-01,Germany,51.1657,10.4515,19.84,72.16
2012-06-01,India,20.5937,78.9629,33.11,50.69
2012-06-01,China,35.8617,104.1954,30.57,59.52
2012-06-01,Australia,-25.2744,133.7751,12.89,71.40
2012-06-01,South Africa,-30.5595,22.9375,11.04,76.24
2012-06-01,Russia,61.524,105.3188,17.17,65.13
2012-06-01,Japan,36.2048,138.2529,24.28,64.72
2012-06-01,Argentina,-38.4161,-63.6167,4.62,90.12
2012-06-01,France,46.2276,2.2137,20.44,68.55
2012-06-01,Italy,41.8719,12.5674,25.63,56.28
2012-06-01,Spain,40.4637,-3.7492,24.59,59.47
2012-06-01,Mexico,23.6345,-102.5528,28.53,63.18
2012-06-01,Indonesia,-0.7893,113.9213,26.13,58.43
2012-06-01,Nigeria,9.082,8.6753,30.00,51.58
2012-06-01,Egypt,26.8206,30.8025,31.34,59.05
2012-06-01,Saudi Arabia,23.8859,45.0792,38.26,49.66
2012-06-01,Sweden,60.1282,18.6435,18.07,69.74
2012-06-01,Norway,60.472,8.4689,15.20,76.52
2012-06-01,Chile,-35.6751,-71.543,4.35,91.53
2012-06-01,New Zealand,-40.9006,174.886,4.94,84.20
2012-07-01,United States,37.0902,-95.7129,27.96,56.35
2012-07-01,Canada,56.1304,-106.3468,13.84,69.82
2012-07-01,Brazil,-14.235,-51.9253,21.07,64.81
2012-07-01,United Kingdom,55.3781,-3.436,19.74,62.58
2012-07-01,Germany,51.1657,10.4515,19.97,62.08
2012-07-01,India,20.5937,78.9629,33.50,49.47
2012-07-01,China,35.8617,104.1954,31.16,51.86
2012-07-01,Australia,-25.2744,133.7751,12.11,71.28
2012-07-01,South Africa,-30.5595,22.9375,10.52,86.50
2012-07-01,Russia,61.524,105.3188,20.93,69.84
2012-07-01,Japan,36.2048,138.2529,27.49,56.36
2012-07-01,Argentina,-38.4161,-63.6167,4.99,88.58
2012-07-01,France,46.2276,2.2137,21.25,70.20
2012-07-01,Italy,41.8719,12.5674,26.77,59.76
2012-07-01,Spain,40.4637,-3.7492,26.88,61.60
2012-07-01,Mexico,23.6345,-102.5528,29.62,50.73
2012-07-01,Indonesia,-0.7893,113.9213,26.11,64.50
2012-07-01,Nigeria,9.082,8.6753,31.42,62.25
2012-07-01,Egypt,26.8206,30.8025,32.73,60.78
2012-07-01,Saudi Arabia,23.8859,45.0792,39.85,39.66
2012-07-01,Sweden,60.1282,18.6435,20.13,65.83
2012-07-01,Norway,60.472,8.4689,16.11,74.32
2012-07-01,Chile,-35.6751,-71.543,4.38,86.87
2012-07-01,New Zealand,-40.9006,174.886,2.75,85.72
2012-08-01,United States,37.0902,-95.7129,24.37,64.73
2012-08-01,Canada,56.1304,-106.3468,13.15,73.25
2012-08-01,Brazil,-14.235,-51.9253,21.76,66.52
2012-08-01,United Kingdom,55.3781,-3.436,17.67,72.13
2012-08-01,Germany,51.1657,10.4515,19.84,74.29
2012-08-01,India,20.5937,78.9629,33.65,55.66
2012-08-01,China,35.8617,104.1954,28.84,64.72
2012-08-01,Australia,-25.2744,133.7751,14.45,78.66
2012-08-01,South Africa,-30.5595,22.9375,12.09,81.92
2012-08-01,Russia,61.524,105.3188,16.23,75.54
2012-08-01,Japan,36.2048,138.2529,25.15,65.72
2012-08-01,Argentina,-38.4161,-63.6167,4.61,87.37
2012-08-01,France,46.2276,2.2137,19.30,71.92
2012-08-01,Italy,41.8719,12.5674,23.62,63.37
2012-08-01,Spain,40.4637,-3.7492,24.51,64.32
2012-08-01,Mexico,23.6345,-102.5528,28.91,56.09
2012-08-01,Indonesia,-0.7893,113.9213,25.13,57.89
2012-08-01,Nigeria,9.082,8.6753,29.66,61.03
2012-08-01,Egypt,26.8206,30.8025,31.94,52.18
2012-08-01,Saudi Arabia,23.8859,45.0792,37.91,50.01
2012-08-01,Sweden,60.1282,18.6435,18.12,65.21
2012-08-01,Norway,60.472,8.4689,14.02,70.51
2012-08-01,Chile,-35.6751,-71.543,5.30,93.26
2012-08-01,New Zealand,-40.9006,174.886,3.68,95.15
2012-09-01,United States,37.0902,-95.7129,19.30,62.57
2012-09-01,Canada,56.1304,-106.3468,3.83,92.53
2012-09-01,Brazil,-14.235,-51.9253,22.65,70.19
2012-09-01,United Kingdom,55.3781,-3.436,13.85,80.29
2012-09-01,Germany,51.1657,10.4515,15.37,76.56
2012-09-01,India,20.5937,78.9629,29.62,53.03
2012-09-01,China,35.8617,104.1954,21.91,64.77
2012-09-01,Australia,-25.2744,133.7751,17.44,69.35
2012-09-01,South Africa,-30.5595,22.9375,13.25,70.80
2012-09-01,Russia,61.524,105.3188,8.26,77.16
2012-09-01,Japan,36.2048,138.2529,21.54,71.36
2012-09-01,Argentina,-38.4161,-63.6167,10.20,82.22
2012-09-01,France,46.2276,2.2137,14.97,74.45
2012-09-01,Italy,41.8719,12.5674,19.17,64.43
2012-09-01,Spain,40.4637,-3.7492,22.33,67.67
2012-09-01,Mexico,23.6345,-102.5528,25.71,65.50
2012-09-01,Indonesia,-0.7893,113.9213,26.48,64.13
2012-09-01,Nigeria,9.082,8.6753,29.00,55.14
2012-09-01,Egypt,26.8206,30.8025,26.69,62.19
2012-09-01,Saudi Arabia,23.8859,45.0792,32.15,54.72
2012-09-01,Sweden,60.1282,18.6435,11.88,83.47
2012-09-01,Norway,60.472,8.4689,8.96,86.40
2012-09-01,Chile,-35.6751,-71.543,7.34,78.75
2012-09-01,New Zealand,-40.9006,174.886,8.17,85.04
2012-10-01,United States,37.0902,-95.7129,11.88,82.36
2012-10-01,Canada,56.1304,-106.3468,-4.36,98.64
2012-10-01,Brazil,-14.235,-51.9253,24.38,57.17
2012-10-01,United Kingdom,55.3781,-3.436,9.16,87.27
2012-10-01,Germany,51.1657,10.4515,9.28,86.94
2012-10-01,India,20.5937,78.9629,23.65,62.62
2012-10-01,China,35.8617,104.1954,14.78,73.61
2012-10-01,Australia,-25.2744,133.7751,22.17,71.94
2012-10-01,South Africa,-30.5595,22.9375,17.39,78.76
2012-10-01,Russia,61.524,105.3188,-4.42,100.00
2012-10-01,Japan,36.2048,138.2529,14.21,69.10
2012-10-01,Argentina,-38.4161,-63.6167,14.56,73.69
2012-10-01,France,46.2276,2.2137,12.14,85.18
2012-10-01,Italy,41.8719,12.5674,13.20,77.10
2012-10-01,Spain,40.4637,-3.7492,14.95,68.21
2012-10-01,Mexico,23.6345,-102.5528,21.14,61.32
2012-10-01,Indonesia,-0.7893,113.9213,27.77,62.32
2012-10-01,Nigeria,9.082,8.6753,28.17,61.54
2012-10-01,Egypt,26.8206,30.8025,20.89,70.76
2012-10-01,Saudi Arabia,23.8859,45.0792,24.98,58.94
2012-10-01,Sweden,60.1282,18.6435,2.17,97.38
2012-10-01,Norway,60.472,8.4689,1.88,85.65
2012-10-01,Chile,-35.6751,-71.543,12.02,78.13
2012-10-01,New Zealand,-40.9006,174.886,10.77,74.65
2012-11-01,United States,37.0902,-95.7129,4.47,91.09
2012-11-01,Canada,56.1304,-106.3468,-13.78,100.00
2012-11-01,Brazil,-14.235,-51.9253,28.03,64.34
2012-11-01,United Kingdom,55.3781,-3.436,5.24,88.18
2012-11-01,Germany,51.1657,10.4515,3.45,86.77
2012-11-01,India,20.5937,78.9629,18.24,76.32
2012-11-01,China,35.8617,104.1954,4.81,92.74
2012-11-01,Australia,-25.2744,133.7751,26.60,55.04
2012-11-01,South Africa,-30.5595,22.9375,21.30,67.57
2012-11-01,Russia,61.524,105.3188,-18.00,100.00
2012-11-01,Japan,36.2048,138.2529,9.17,86.94
2012-11-01,Argentina,-38.4161,-63.6167,18.35,72.40
2012-11-01,France,46.2276,2.2137,6.10,85.91
2012-11-01,Italy,41.8719,12.5674,7.56,76.59
2012-11-01,Spain,40.4637,-3.7492,9.92,88.08
2012-11-01,Mexico,23.6345,-102.5528,18.12,64.09
2012-11-01,Indonesia,-0.7893,113.9213,29.07,53.29
2012-11-01,Nigeria,9.082,8.6753,25.87,59.99
2012-11-01,Egypt,26.8206,30.8025,17.07,68.11
2012-11-01,Saudi Arabia,23.8859,45.0792,18.59,63.98
2012-11-01,Sweden,60.1282,18.6435,-5.46,100.00
2012-11-01,Norway,60.472,8.4689,-6.64,100.00
2012-11-01,Chile,-35.6751,-71.543,16.97,66.34
2012-11-01,New Zealand,-40.9006,174.886,15.41,79.38
2012-12-01,United States,37.0902,-95.7129,-0.36,91.04
2012-12-01,Canada,56.1304,-106.3468,-21.25,100.00
2012-12-01,Brazil,-14.235,-51.9253,30.17,52.81
2012-12-01,United Kingdom,55.3781,-3.436,1.02,89.54
2012-12-01,Germany,51.1657,10.4515,-0.52,96.79
2012-12-01,India,20.5937,78.9629,16.33,76.07
2012-12-01,China,35.8617,104.1954,-2.06,95.78
2012-12-01,Australia,-25.2744,133.7751,30.17,62.26
2012-12-01,South Africa,-30.5595,22.9375,25.68,55.29
2012-12-01,Russia,61.524,105.3188,-26.16,100.00
2012-12-01,Japan,36.2048,138.2529,5.14,89.35
2012-12-01,Argentina,-38.4161,-63.6167,23.03,61.18
2012-12-01,France,46.2276,2.2137,2.83,88.92
2012-12-01,Italy,41.8719,12.5674,4.77,92.39
2012-12-01,Spain,40.4637,-3.7492,4.59,81.66
2012-12-01,Mexico,23.6345,-102.5528,13.43,79.86
2012-12-01,Indonesia,-0.7893,113.9213,29.30,60.21
2012-12-01,Nigeria,9.082,8.6753,23.37,63.44
2012-12-01,Egypt,26.8206,30.8025,13.52,82.45
2012-12-01,Saudi Arabia,23.8859,45.0792,11.91,83.37
2012-12-01,Sweden,60.1282,18.6435,-11.91,100.00
2012-12-01,Norway,60.472,8.4689,-10.46,100.00
2012-12-01,Chile,-35.6751,-71.543,19.18,63.74
2012-12-01,New Zealand,-40.9006,174.886,17.88,78.26
2013-01-01,United States,37.0902,-95.7129,-1.67,100.00
2013-01-01,Canada,56.1304,-106.3468,-24.71,100.00
2013-01-01,Brazil,-14.235,-51.9253,30.38,52.80
2013-01-01,United Kingdom,55.3781,-3.436,-0.46,90.44
2013-01-01,Germany,51.1657,10.4515,-2.02,100.00
2013-01-01,India,20.5937,78.9629,13.35,83.07
2013-01-01,China,35.8617,104.1954,-4.68,93.56
2013-01-01,Australia,-25.2744,133.7751,31.89,57.22
2013-01-01,South Africa,-30.5595,22.9375,26.67,58.90
2013-01-01,Russia,61.524,105.3188,-29.90,100.00
2013-01-01,Japan,36.2048,138.2529,4.20,87.73
2013-01-01,Argentina,-38.4161,-63.6167,23.38,68.37
2013-01-01,France,46.2276,2.2137,-0.08,99.00
2013-01-01,Italy,41.8719,12.5674,1.06,96.80
2013-01-01,Spain,40.4637,-3.7492,1.91,92.10
2013-01-01,Mexico,23.6345,-102.5528,14.28,69.00
2013-01-01,Indonesia,-0.7893,113.9213,28.12,55.88
2013-01-01,Nigeria,9.082,8.6753,22.12,72.27
2013-01-01,Egypt,26.8206,30.8025,11.41,86.68
2013-01-01,Saudi Arabia,23.8859,45.0792,10.73,87.56
2013-01-01,Sweden,60.1282,18.6435,-15.57,100.00
2013-01-01,Norway,60.472,8.4689,-12.93,100.00
2013-01-01,Chile,-35.6751,-71.543,19.79,65.70
2013-01-01,New Zealand,-40.9006,174.886,18.76,72.06
2013-02-01,United States,37.0902,-95.7129,-1.43,96.71
2013-02-01,Canada,56.1304,-106.3468,-21.61,100.00
2013-02-01,Brazil,-14.235,-51.9253,28.63,53.76
2013-02-01,United Kingdom,55.3781,-3.436,1.57,94.23
2013-02-01,Germany,51.1657,10.4515,-0.59,97.90
2013-02-01,India,20.5937,78.9629,14.69,82.11
2013-02-01,China,35.8617,104.1954,-1.04,97.80
2013-02-01,Australia,-25.2744,133.7751,31.78,48.34
2013-02-01,South Africa,-30.5595,22.9375,24.99,68.36
2013-02-01,Russia,61.524,105.3188,-25.98,100.00
2013-02-01,Japan,36.2048,138.2529,4.49,92.74
2013-02-01,Argentina,-38.4161,-63.6167,21.74,64.24
2013-02-01,France,46.2276,2.2137,3.44,93.74
2013-02-01,Italy,41.8719,12.5674,3.05,93.41
2013-02-01,Spain,40.4637,-3.7492,5.37,92.61
2013-02-01,Mexico,23.6345,-102.5528,14.26,72.87
2013-02-01,Indonesia,-0.7893,113.9213,29.66,50.04
2013-02-01,Nigeria,9.082,8.6753,23.37,62.81
2013-02-01,Egypt,26.8206,30.8025,14.59,68.75
2013-02-01,Saudi Arabia,23.8859,45.0792,11.70,86.27
2013-02-01,Sweden,60.1282,18.6435,-13.53,100.00
2013-02-01,Norway,60.472,8.4689,-10.91,100.00
2013-02-01,Chile,-35.6751,-71.543,19.61,67.86
2013-02-01,New Zealand,-40.9006,174.886,18.36,78.16
2013-03-01,United States,37.0902,-95.7129,5.70,83.17
2013-03-01,Canada,56.1304,-106.3468,-14.68,100.00
2013-03-01,Brazil,-14.235,-51.9253,27.43,59.05
2013-03-01,United Kingdom,55.3781,-3.436,4.45,80.37
2013-03-01,Germany,51.1657,10.4515,2.31,89.70
2013-03-01,India,20.5937,78.9629,17.92,76.94
2013-03-01,China,35.8617,104.1954,3.95,92.42
2013-03-01,Australia,-25.2744,133.7751,26.36,55.09
2013-03-01,South Africa,-30.5595,22.9375,21.34,60.14
